Business Name,Phone,Email,Address,City,Zip Code,Website,Rating,Category
Winchester Auto Center,19013675997.0,,"3277 Winchester Rd, Memphis, TN 38118, United States",Memphis,38118.0,http://winchesterautocenter.com/,4.4,Tyre Shop
Ideal Tire Sales,16623937662.0,,"9100 Old Hwy 51 N, Southaven, MS 38671, United States",Memphis,38671.0,https://www.idealtiresales.com/,4.3,Tyre Shop
King's Tires & Alignment,16623424652.0,,"8945 US-51, Southaven, MS 38671, United States",Memphis,38671.0,http://kingstiresms.com/,4.5,Tyre Shop
24/7 Mobile Tires & Towing,19015093271.0,,"Next door to Gas Station, 2190 E Shelby Dr, Memphis, TN 38116, United States",Memphis,38116.0,,3.7,Tyre Shop
Just In Time Automotive,19014061926.0,,"3119 Stonebrook Cir, Memphis, TN 38116, United States",Memphis,38116.0,,3.8,Tyre Shop
Turbo Tire and Auto Service,19016739170.0,,"2831 S Perkins Rd, Memphis, TN 38118, United States",Memphis,38118.0,https://turbotireandautoservice.com/,5.0,Tyre Shop
Victory Bicycle Studio,19017468466.0,,"2549 Broad Ave, Memphis, TN 38112, United States",Memphis,38112.0,https://victorybicyclestudio.com/,4.9,Tyre Shop
East Street Automotive,19017745374.0,,"773 East St, Memphis, TN 38104, United States",Memphis,38104.0,http://eaststreet.com/,4.4,Tyre Shop
Uncle Sam's Tire and Auto,16625105120.0,,"8836 US-51, Southaven, MS 38671, United States",Memphis,38671.0,https://www.unclesamstireandauto.com/services,,Tyre Shop
Triple T Automotive Works LLC,19013215847.0,,"450 E Mallory Ave, Memphis, TN 38106, United States",Memphis,38106.0,https://tripletautomotiveworks.net/,4.9,Tyre Shop
Pedaltown Bicycle Company,19017468466.0,,"2549 Broad Ave, Memphis, TN 38112, United States",Memphis,38112.0,https://www.victorybicyclestudio.com/,4.9,Tyre Shop
Tire Choice Auto Service Centers,18707352850.0,,"100 N Missouri St, West Memphis, AR 72301, United States",Memphis,72301.0,https://locations.thetirechoice.com/ar/west-memphis/100-n-missouri-street?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1557,4.4,Tyre Shop
FleetPride,19013322489.0,,"3259 Millbranch Rd, Memphis, TN 38116, United States",Memphis,38116.0,https://branches.fleetpride.com/tn/memphis/truckparts-mem.html,4.3,Tyre Shop
D's Tire and Repair,19015850103.0,,"2687 Getwell Rd, Memphis, TN 38118, United States",Memphis,38118.0,,5.0,Tyre Shop
Pull-A-Part Memphis,19015435400.0,,"2955 Farrisview Blvd, Memphis, TN 38118, United States",Memphis,38118.0,https://www.pullapart.com/locations/tennessee/memphis/?y_source=1_MTc1NDQyNC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Tyre Shop
Wheel-Tek Desoto County,19013082354.0,memphiswheelrepair@gmail.com,"5905 Scott Blvd ste 3, Horn Lake, MS 38637, United States",Memphis,38637.0,http://wheel-tek.com/,,Tyre Shop
Cars & Trucks ETC wheels and tires,19013635900.0,filler@godaddy.com,"5390 Fox Plaza Dr, Memphis, TN 38115, United States",Memphis,38115.0,https://www.carsandtrucksetc.com/,4.3,Tyre Shop
Brewer's Body Shop,19012784461.0,curtis@brewersbodyshop.com,"1401 Poplar Ave, Memphis, TN 38104, United States",Memphis,38104.0,http://www.brewersbodyshop.com/,,Tyre Shop
Joe Stewart Body Shop,19013232296.0,,"2916 Summer Ave, Memphis, TN 38112, United States",Memphis,38112.0,https://joestewartbodyshop.com/,,Tyre Shop
Omar's Wheels & Tires,12143887995.0,,"3760 Buckner Blvd, Dallas, TX 75227, United States",Memphis,75227.0,https://www.instagram.com/omarswheels/?hl=en,4.6,Tyre Shop
Baskins Tire and Service Center,18707355443.0,,"205 S Avalon St, West Memphis, AR 72301, United States",Memphis,72301.0,https://baskinstireandservice.com/,3.8,Tyre Shop
Rush Truck Centers - Memphis West,19019698500.0,,"1650 E Brooks Rd, Memphis, TN 38116, United States",Memphis,38116.0,https://www.rushtruckcenters.com/locations/11060001-memphis-west?utm_source=google&utm_medium=organic&utm_campaign=gmb-memphis-west-main,,Tyre Shop
Montero's Tire Shop,14798562054.0,,"1458 Wells Station Rd, Memphis, TN 38108, United States",Memphis,38108.0,,4.0,Tyre Shop
Rhino Tires Services,19013104895.0,,"4062 Jackson Ave, Memphis, TN 38128, United States",Memphis,38128.0,,3.4,Tyre Shop
Desser Tire & Rubber Co,19013809212.0,,"3400 Chelsea Ave B, Memphis, TN 38108, United States",Memphis,38108.0,,3.5,Tyre Shop
Auto Tires Bolanos Llc,19016912920.0,,"1401 Getwell Rd, Memphis, TN 38111, United States",Memphis,38111.0,,3.4,Tyre Shop
Rase Tire And Auto LLC,19017485576.0,,"1137 Getwell Rd, Memphis, TN 38111, United States",Memphis,38111.0,http://www.rasetireco.com/,4.7,Tyre Shop
TowBeeAutos,19018017444.0,,"3930 Jackson Ave, Memphis, TN 38128, United States",Memphis,38128.0,,5.0,Tyre Shop
Planet garage auto care,19017797058.0,,"1261 Getwell Rd Suite A, Memphis, TN 38111, United States",Memphis,38111.0,,3.7,Tyre Shop
Luxury Tires,19013710223.0,,"3995 Chelsea Ave, Memphis, TN 38108, United States",Memphis,38108.0,,,Tyre Shop
Express Tire & Rims,18703944392.0,expresstireshop72301@gmail.com,"1000 N Missouri St, West Memphis, AR 72301, United States",Memphis,72301.0,https://www.facebook.com/share/15qbkxF32B/?mibextid=wwXIfr,5.0,Tyre Shop
Frugal Tire,19015855441.0,,"300 S Woods St, West Memphis, AR 72301, United States",Memphis,72301.0,http://www.frugaltire.com/,,Tyre Shop
Ronnie & Sons Auto & Tire Pit Stop,18705140264.0,,"1711 E Broadway Ave, West Memphis, AR 72301, United States",Memphis,72301.0,,3.7,Tyre Shop
Tri State Auto Services,15089332587.0,tristateautoservices247@gmail.com,"127 Roosevelt Ave, West Memphis, AR 72301, United States",Memphis,72301.0,https://www.facebook.com/profile.php?id=61565975578260,5.0,Tyre Shop
T's Tires,19017858813.0,,"4804 Horn Lake Rd, Memphis, TN 38109, United States",Memphis,38109.0,,4.8,Tyre Shop
Aitbaar tire shop,3065436696.0,,"J3CH+7GF, Chaklala Rd, Tahmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,3.5,Tyre Shop
Lala Yousaf Tyre & Rim Centre,3153030842.0,,"J39J+HHP, Chaklala Rd, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.7,Tyre Shop
AL Malik Tyre Shop,10514477766.0,,"J3HR+8R, Muslim Town, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,1.0,Tyre Shop
"Malik Yasir Tyres, Runflat, Rim Center & bulletproof Tyes",3335197870.0,,"Malik Plaza, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.4,Tyre Shop
Mula Jee Autos and Tyre Tube,3355978348.0,,"Shop no 01, 4th b road block b satellite town, Satellite, opposite Al khidmat raazi hospital, Block B town, Rawalpindi, 46300, Pakistan",Memphis,46300.0,,5.0,Tyre Shop
New Chakwal Tyres And decoration,3335374851.0,,"Rawalpindi Stadium Rd, near I.J.P. Road, Dhoke Babu Irfan, Rawalpindi, 64000, Pakistan",Memphis,64000.0,,4.2,Tyre Shop
Mangral autos and tyre shop,3325508009.0,,"J3JQ+4G7, Bari imam plaza haji chowk, Sadiqabad, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Jahanzeb shinwari tyre dealer,3009037176.0,,"J39J+XJH, Chaklala Rd, Chah Sultan Tehmasabad mour, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.9,Tyre Shop
New Global Tyres,3345131006.0,,"New Global Tyres Ali Nawaz Chock, New Global Tyres, Rawal Rd, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.2,Tyre Shop
Hamza Tyre & Rim Centre,3068008185.0,,"J3CH+7GJ, Chah Sultan Rd, Chah Sultan Rawalpindi, 46000, Pakistan",Memphis,46000.0,,3.6,Tyre Shop
japan tyre and rim,3235120195.0,,"J3CH+4VF, Chah Sultan Rd, Chah Sultan Rawalpindi, 46000, Pakistan",Memphis,46000.0,,,Tyre Shop
Madina Cycle & Tyres Shop,3016704563.0,,"J3MQ+RPF, Kurri Rd, Muslim Town, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Hammad Tyre Centre,3009776416.0,,"M33C+V3H, Stadium Rd, Dhok Babu Irfan, Shamsabad, Dhoke Babu Irfan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.7,Tyre Shop
Super Tech Tyre,3335503366.0,,"J39J+3VQ, Rawal Rd, Ali Nawaz Chowk, Tehmasipabad, Chaklala Cantt., Rawalpindi, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Khushab Tyres,3335355263.0,,"J39J+9P3, Chaklala Rd, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,3.8,Tyre Shop
Malix wheels,3345055110.0,,"Chaklala Rd Tehmasipabad Ali nawaz chowck, near old nab court, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Winner Tyre,10514453330.0,,"Shop # 3, Al Nawaz Market Opposite.6th Road,Metro Station, Pakistan, Benazir Bhutto Rd, Satellite Town, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.4,Tyre Shop
Arif Bike Wheel Alignment & Tyre Shop,3129188803.0,,"J3PR+QM5, Kurri Rd, Dhoke Ali Akbar Kuri Road Area, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Gujjar Brother Margalla tyre,3009589555.0,,"J39J+9HQ, Chaklala Rd, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.8,Tyre Shop
Lala Ehsan Tyre Centre,3445214244.0,,"Shop CB-23, Chaklala Rd Gama Market, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Tyre Shop,3335268965.0,,"J36M+6CH, Chaklala Cantt., Rawalpindi, 46000, Pakistan",Memphis,46000.0,,,Tyre Shop
Fakhar-e-Rawalpindi Tyre Centre,3015416517.0,,"J39J+JP7, Chaklala Rd, Tehmasipabad, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,2.0,Tyre Shop
Variety Tyre Centre -,10515703333.0,,"Ali Nawaz Chowk, Ali Nawaz Chowk, Chaklala Road, Tehmasipabad Chakalala, Rd, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.4,Tyre Shop
Japan Tyres rawalpindi,3235120195.0,,"Chaklala Road, near Bank Al Habib Japan Tyres, Chah Sultan Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.0,Tyre Shop
WheelMart,3215584866.0,,"Rawal Rd, Ali Nawaz Chowk Chah Sultan, Rawalpindi, 44000, Pakistan",Memphis,44000.0,,4.8,Tyre Shop
Lala Aitbar Tyre Shop,3335665753.0,,"Shop # 1-214-B, Tehmasababad, Chah Sultan Rd, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,,Tyre Shop
Musafir Khan Tyre & Rim centre,3345004013.0,,"Sultan, Shop #1 Chaklala Road, near Bank Al Habib Tehmasipabab, Chah Sultan Chah, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.3,Tyre Shop
Imran Tyre and Alloy rim center,3215330085.0,,"Shop CB 62B Zafar ul Haq road, Rawal Rd, near Ali Nawaz Chowk, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,5.0,Tyre Shop
Awan Tyre Centre,3215694205.0,,"shop no 221, Tehmasipabad, Street #14 Chaklala Rd, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,4.1,Tyre Shop
Sk Tyres,3335605051.0,,"AA 534 TYre Bazar, Chungi Number 4, Rawalpindi, 46000, Pakistan",Memphis,46000.0,http://www.facebook.com/sktyres,,Tyre Shop
Rayan Tyre,3005202998.0,,"Road, Chah Sultan Chaklala Cantt., Rawalpindi, 46250, Pakistan",Memphis,46250.0,,,Tyre Shop
New Punjab Tyres ( Since 1995 ),3315320813.0,,"SHOP NO, 128J Kashmir Rd, Saddar, Rawalpindi, 46000, Pakistan",Memphis,46000.0,https://pk.worldorgs.com/catalog/rawalpindi/auto-body-shop/new-punjab-tyres,4.8,Tyre Shop
Chakwal Tyres,3335908877.0,,"J39J+5P9, Chah Sultan Rd, Chah Sultan, Rawalpindi, 46000, Pakistan",Memphis,46000.0,,,Tyre Shop
German Auto Tech,18707355966.0,service@gatmemphis.com,"3005 E Broadway Ave, West Memphis, AR 72301, United States",Memphis,72301.0,https://germanautotech.online/,,Tyre Shop
Bubbles and Bolts,19016949080.0,,"215 S 5th St, West Memphis, AR 72301, United States",Memphis,72301.0,,5.0,Tyre Shop
Cliff Carter's Wrecker Service,18707354285.0,cliffcarter@cliffcarterbodyshopar.com,"479 AR-77, West Memphis, AR 72301, United States",Memphis,72301.0,https://cliffcarterbodyshopar.com/,4.8,Tyre Shop
Andrew's CDJR Service Department,18702442950.0,,"1901 E Service Rd, West Memphis, AR 72301, United States",Memphis,72301.0,https://www.andrewscdjr.com/service-department/?utm_source=google&utm_medium=organic&utm_campaign=gbp_service,5.0,Tyre Shop
Ford of West Memphis Service,18707359800.0,,"2400 E Service Rd, West Memphis, AR 72301, United States",Memphis,72301.0,https://www.westmemphisford.com/,4.5,Tyre Shop
Brothers Roadservice,18709029291.0,,"381 Front St, West Memphis, AR 72301, United States",Memphis,72301.0,,3.7,Tyre Shop
Grade A Mobile Truck & Trailer Repair LLC,19016313808.0,,"610 N Missouri St Ste 5, West Memphis, AR 72301, United States",Memphis,72301.0,,5.0,Tyre Shop
Gateway Tire & Service Center,19016838335.0,,"5275 Summer Ave, Memphis, TN 38122, United States",Memphis,38122.0,http://gatewaytireandservice.com/,4.3,Tyre Shop
901 Tire and Auto,19013371431.0,,"5071 Summer Ave, Memphis, TN 38122, United States",Memphis,38122.0,,4.1,Tyre Shop
Gateway Tire & Service Center,19013790610.0,,"2705 Kirby Whitten Rd, Memphis, TN 38133, United States",Memphis,38133.0,http://gatewaytireandservice.com/,,Tyre Shop
TBC International,19013638030.0,,"6776-6740 Lenox Center Ct, Memphis, TN 38115, United States",Memphis,38115.0,http://www.tbcbrands.com/,4.6,Tyre Shop
El Mante,16625105290.0,,"2224 Goodman Rd W, Horn Lake, MS 38637, United States",Memphis,38637.0,,3.9,Tyre Shop
Gateway Tire & Service Center,16623490055.0,,"1010 Goodman Rd, Horn Lake, MS 38637, United States",Memphis,38637.0,https://www.gatewaytire.com/,,Tyre Shop
Vulcanizadora El Mante,16622808383.0,,"1811 Main St, Southaven, MS 38671, United States",Memphis,38671.0,,4.3,Tyre Shop
305 Auto & Tire Service Trailer Repair,16628906620.0,,"8900 Caroma St, Olive Branch, MS 38654, United States",Memphis,38654.0,https://www.facebook.com/305autotiretrailer/,3.8,Tyre Shop
Good Year,19017953811.0,,"6791 E Shelby Dr, Memphis, TN 38141, United States",Memphis,38141.0,https://www.goodyear.com/en-US/tire-shop/Memphis+TN+38115-4240+US/000902621,,Tyre Shop
Magnolia Tire Pros,16623420194.0,,"2460 Goodman Rd W, Horn Lake, MS 38637, United States",Memphis,38637.0,https://www.magnoliatirepros.com/,,Tyre Shop
Nannie's Mobile Tire Service,19012706080.0,carsnmore21@gmail.com,,Memphis,,https://nanniesmobiletire.my.canva.site/,,Tyre Shop
Affordable commercial tires,19014267003.0,,,Memphis,,,,Tyre Shop
Sam's Club Gas Station,19013864004.0,,"2150 Covington Pike, Memphis, TN 38128, United States",Memphis,38128.0,https://www.samsclub.com/club/8292-memphis-tn/fuel-center,,Tyre Shop
Diamond tire shop,19012774395.0,,"3620 Lamar Ave, Memphis, TN 38118, United States",Memphis,38118.0,,4.9,Tyre Shop
J&k Tire And Auto Service,19012926737.0,,"1780 Getwell Rd, Memphis, TN 38111, United States",Memphis,38111.0,http://jkautoservice.net/,,Tyre Shop
61 Tire Co Inc,19013630110.0,,"3704 Lamar Ave, Memphis, TN 38118, United States",Memphis,38118.0,,4.2,Tyre Shop
Rhino Tire Service,19012390917.0,,"1781 Getwell Rd, Memphis, TN 38111, United States",Memphis,38111.0,,5.0,Tyre Shop
The Tire Lab,19014154187.0,,"3992 Knight Arnold Rd, Memphis, TN 38118, United States",Memphis,38118.0,,5.0,Tyre Shop
Rush National Mobile Diesel Mechanic and Tire and Truck Repair,19018492276.0,,"3610 Democrat Rd, Memphis, TN 38118, United States",Memphis,38118.0,,4.8,Tyre Shop
Getwell Tire,19014078327.0,,"1313 Getwell Rd, Memphis, TN 38111, United States",Memphis,38111.0,,,Tyre Shop
The 3WAY on 78,19017796795.0,,"3656 Lamar Ave, Memphis, TN 38118, United States",Memphis,38118.0,,5.0,Tyre Shop
Mobile Mechanic Memphis LLC Always Imitated Never Duplicated,19014301000.0,admin@mobilemechanicmemphis-llc.com,"3540 Summer Ave Ste 321, Memphis, TN 38122, United States",Memphis,38122.0,https://mobilemechanicmemphis-llc.com/,,Tyre Shop
Holt Tire Pros,19016827030.0,,"572 S Mendenhall Rd, Memphis, TN 38117, United States",Memphis,38117.0,https://holttirepros.com/,,Tyre Shop
360 Wheel Repair,19012737377.0,,"3565 Emerald St, Memphis, TN 38115, United States",Memphis,38115.0,https://360wheelrepairmemphis.com/,,Tyre Shop
McGowan’s Auto Service Center & Tire,19015297227.0,,"3472 Democrat Rd, Memphis, TN 38118, United States",Memphis,38118.0,,3.6,Tyre Shop
Jiffy Lube Oil Change,19014581292.0,,"630 N Graham St, Memphis, TN 38122, United States",Memphis,38122.0,https://www.jiffylube.com/locations/tn/memphis/1684,,Tyre Shop
Petra Auto Service and Tires,19016496598.0,,"3686 Knight Arnold Rd, Memphis, TN 38118, United States",Memphis,38118.0,,4.2,Tyre Shop
Performance tire & Automotive LLC,19016528690.0,,"1936 Winchester Rd, Memphis, TN 38116, United States",Memphis,38116.0,http://www.performancetire1.com/,2.9,Tyre Shop
Fair Auto Repair,19012758233.0,,"3861 Park Ave, Memphis, TN 38111, United States",Memphis,38111.0,,3.7,Tyre Shop
Above & Beyond Auto,19013104110.0,,"2405 Elvis Presley Blvd, Memphis, TN 38106, United States",Memphis,38106.0,,4.2,Tyre Shop
Johnny tire & details,17312779966.0,,"1184 Covington Pike, Memphis, TN 38122, United States",Memphis,38122.0,,4.5,Tyre Shop
MHC Ford-Memphis Service,19013337220.0,,"3331 1 Pl, Memphis, TN 38116, United States",Memphis,38116.0,https://www.mhcfordmemphis.com/,,Tyre Shop
TCB Truck Service,19014108946.0,,"4219 Getwell Rd, Memphis, TN 38118, United States",Memphis,38118.0,https://www.tcbtruckservice.com/,,Tyre Shop
Immediate response truck and trailer repairs,18705141090.0,,"#4012, Marion, AR 72364, United States",Memphis,72364.0,,4.6,Tyre Shop
RLS Truck and Tire Diesel Service 24 Hour,19018253272.0,,"366 Beck Rd, Proctor, AR 72376, United States",Memphis,72376.0,,4.7,Tyre Shop
TCB Truck Center,19014108946.0,,"4225 Getwell Rd, Memphis, TN 38118, United States",Memphis,38118.0,https://www.tcbtruckcenter.com/,,Tyre Shop
Fleet Tire,18655226486.0,,"111 E Woodland Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,https://www.fleettires.net/,,Tyre Shop
Central Tire Company,18652831373.0,,"2301 N Central St, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.3,Tyre Shop
Tennessee Tire Cherry st,18652961186.0,,"2541 Cecil Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.2,Tyre Shop
Tire Discounters,18653209733.0,,"125 Chapman Triangle Wy, Knoxville, TN 37920, United States",Knoxville,37920.0,https://tirediscounters.com/pages/locations/chapman-hwy-tn?y_source=1_MTUyMTU5NTQtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,,Tyre Shop
King’s Tires And Service,18653578898.0,,"1101 Bradshaw Garden Dr, Knoxville, TN 37912, United States",Knoxville,37912.0,https://kingstiresandservice.lovable.app/,,Tyre Shop
David's Tire Pros,18655242659.0,,"4625 Rutledge Pike, Knoxville, TN 37914, United States",Knoxville,37914.0,https://www.davidstire.com/,,Tyre Shop
Bubba's Tires,18653782750.0,,"816 W Baxter Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,,3.9,Tyre Shop
Quality Tire & Battery,18652375319.0,,"2943 N Central St, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.5,Tyre Shop
Tire Center of Knoxville,18655231188.0,,"1600 McCalla Ave, Knoxville, TN 37915, United States",Knoxville,37915.0,,4.6,Tyre Shop
RNR Tire Express,18653334446.0,,"4114 Chapman Hwy, Knoxville, TN 37920, United States",Knoxville,37920.0,https://www.rnrtires.com/tire-shop-near-me/tennessee/knoxville/4114-chapman-hwy/?utm_campaign=gmb,,Tyre Shop
Fraires Tire & Wheel,18655774158.0,,"5822 Chapman Hwy, Knoxville, TN 37920, United States",Knoxville,37920.0,,4.5,Tyre Shop
Don's Tire & Services Center,18655228493.0,,"2819 Western Ave, Knoxville, TN 37921, United States",Knoxville,37921.0,,4.4,Tyre Shop
Bill Morgan Tire,14236632142.0,,"1300 Ault Rd, Knoxville, TN 37914, United States",Knoxville,37914.0,https://billmorgantire.com/,,Tyre Shop
EZ TIRE AND AUTO,18652421233.0,,"3129 N Broadway, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.4,Tyre Shop
Fisher Tire Company Inc.,18656875121.0,,"3530 N Broadway, Knoxville, TN 37917, United States",Knoxville,37917.0,http://www.fishertirecompany.com/,,Tyre Shop
the Tire Clinic,18654741599.0,,"1820 Maryville Pike, Knoxville, TN 37920, United States",Knoxville,37920.0,,4.6,Tyre Shop
Fisher Tire Company Inc.,18655889922.0,,"5001 Kingston Pike, Knoxville, TN 37919, United States",Knoxville,37919.0,http://www.fishertirecompany.com/,,Tyre Shop
Tennessee tire,18653697943.0,,"816 W Baxter Ave, Knoxville, TN 37921, United States",Knoxville,37921.0,http://tennesseetire.com/,,Tyre Shop
Best-One Tire of Knoxville,18655885165.0,,"5407 N Middlebrook Pike, Knoxville, TN 37921, United States",Knoxville,37921.0,http://www.bestoneknox.com/,,Tyre Shop
Firestone Complete Auto Care,18656438230.0,,"5601 Kingston Pike, Knoxville, TN 37919, United States",Knoxville,37919.0,https://www.firestonecompleteautocare.com/tennessee/knoxville/5601-kingston-pike/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,Tyre Shop
Reasonable Ron's Used Tires,18655258204.0,,"1200 W Fifth Ave, Knoxville, TN 37921, United States",Knoxville,37921.0,,4.3,Tyre Shop
J-N-J Used & New Tires,18654556235.0,,"104 E Burwell Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,,3.6,Tyre Shop
Firestone Complete Auto Care,18652218954.0,,"2324 N Broadway, Knoxville, TN 37917, United States",Knoxville,37917.0,https://www.firestonecompleteautocare.com/tennessee/knoxville/2324-n-broadway/?utm_source=google&utm_medium=organic&utm_campaign=localmaps&cmp=oloc_google_localmaps_maps,,Tyre Shop
National Tire & Automotive - a Main Street Auto shop,18652298678.0,,"4733 Clinton Hwy, Knoxville, TN 37912, United States",Knoxville,37912.0,https://mainstreetauto.com/location/national-automotive/,,Tyre Shop
Firestone Complete Auto Care,18653095947.0,,"4932 Clinton Hwy, Knoxville, TN 37912, United States",Knoxville,37912.0,https://www.firestonecompleteautocare.com/tennessee/knoxville/4932-clinton-hwy/,,Tyre Shop
Free Service Tire & Auto Centers,18655882407.0,,"5602 Kingston Pike, Knoxville, TN 37919, United States",Knoxville,37919.0,https://locations.freeservicetire.com/tn/knoxville/5602-kingston-pike?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1531,,Tyre Shop
RAW Wheels & Tires,18655495743.0,,"2601 N Broadway, Knoxville, TN 37917, United States",Knoxville,37917.0,https://rentawheel.com/?utm_source=gmb&utm_medium=yext,,Tyre Shop
Free Service Tire & Auto Centers,18655221103.0,,"1525 N Cherry St, Knoxville, TN 37917, United States",Knoxville,37917.0,https://freeservicetire.com/tires-auto-repair-knoxville-tn?&utm_source=google&utm_medium=organic&utm_campaign=gbp-listing-store_1543,,Tyre Shop
J&S Auto Services,18653097267.0,,"6017 Clinton Hwy, Knoxville, TN 37912, United States",Knoxville,37912.0,https://jays-auto-hub.lovable.app/,,Tyre Shop
Tires Now,18665408473.0,,"1815 3rd Creek Rd #117, Knoxville, TN 37921, United States",Knoxville,37921.0,,4.4,Tyre Shop
S & S Wholesale Tire-Knoxville,18655250356.0,,"4260 Middlebrook Farm Ln, Knoxville, TN 37921, United States",Knoxville,37921.0,,4.4,Tyre Shop
Express Oil Change & Tire Engineers,18655775250.0,,"7500 Chapman Hwy, Knoxville, TN 37920, United States",Knoxville,37920.0,https://www.expressoil.com/stores/knoxville/tn/1349/?utm_source=yext&utm_medium=organic&utm_campaign=gmb&storenum=1349,,Tyre Shop
CAR FIX Western Avenue,18655586911.0,,"4724 Western Ave, Knoxville, TN 37921, United States",Knoxville,37921.0,https://teamcarfix.com/locations/western-ave/,,Tyre Shop
CAR FIX —BEARDEN HILL,18655883678.0,,"215 Agnes Rd SW, Knoxville, TN 37919, United States",Knoxville,37919.0,https://teamcarfix.com/locations/bearden-hill/,,Tyre Shop
Best One Tire Retreading,18656730106.0,,"2323 Chipman St, Knoxville, TN 37917, United States",Knoxville,37917.0,http://www.bestonetire.com/,4.2,Tyre Shop
Fred's Alignment Services,18655224778.0,,"1114 N Central St, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.3,Tyre Shop
KNOXVILLE TIRE,18653697943.0,,"7900 Chapman Hwy, Knoxville, TN 37920, United States",Knoxville,37920.0,,4.3,Tyre Shop
RT Clapp Automotive - a Main Street Auto shop,18652135577.0,,"2045 E Magnolia Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,https://mainstreetauto.com/location/rt-clapp-automotive/,,Tyre Shop
Central Alignment Service Center,18656889892.0,,"4616 Central Ave Pike, Knoxville, TN 37912, United States",Knoxville,37912.0,http://centralalignmentandservices.com/,4.4,Tyre Shop
"Alignment Professionals TN, LLC",18655464454.0,,"2019 N Central St, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.5,Tyre Shop
One Touch Auto Repair,18653129234.0,,"6735 Chapman Hwy, Knoxville, TN 37920, United States",Knoxville,37920.0,https://onetouchautorepair.com/,4.3,Tyre Shop
NTW - National Tire Wholesale,18656338473.0,,"1829 3rd Creek Rd Bldg 7 Suite 101, Knoxville, TN 37921, United States",Knoxville,37921.0,http://www.ntw.com/?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_OTc0MDM3OS03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Tyre Shop
Pete's Alignment Service,18655241639.0,,"123 W Oklahoma Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,https://www.facebook.com/PetesAlignment/,,Tyre Shop
De Leon Auto Repair,18656040519.0,,"229 Heiskell Ave, Knoxville, TN 37917, United States",Knoxville,37917.0,,4.7,Tyre Shop
Solideal USA,18008528473.0,,"5209 N National Dr, Knoxville, TN 37914, United States",Knoxville,37914.0,http://www.solideal.com/,,Tyre Shop
Big O Tires,18655126410.0,,"2440 Callahan Dr, Knoxville, TN 37912, United States",Knoxville,37912.0,https://www.bigotires.com/location/tn/knoxville/2440-callahan-dr-37912/042006?utm_source=google&utm_medium=maps&utm_campaign=google+maps&y_source=1_ODk1NTg0Mi03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,,Tyre Shop
